RowNumber,variable1,variable2,variable3,result
34589,587,72,B,43494
34590,249,89,F,23660
34591,357,42,D,27132
34592,107,24,F,9170
34593,937,100,G,73627
34594,431,40,Y,41919
34595,732,35,G,54457
34596,935,28,R,78966
34597,893,65,V,82388
34598,898,60,D,65144
34599,255,87,J,25308
34600,318,85,Z,36270
34601,807,21,K,62100
34602,22,35,A,3705
34603,144,14,I,11534
34604,514,27,H,38952
34605,622,38,J,48840
34606,646,56,G,49842
34607,539,27,I,41318
34608,399,18,R,34194
34609,959,73,L,78432
34610,260,45,I,22265
34611,345,47,Q,31752
34612,494,48,U,46070
34613,16,57,O,5767
34614,1000,16,R,83312
34615,805,87,Z,80280
34616,76,22,R,8036
34617,670,62,L,55632
34618,965,95,U,90100
34619,759,44,I,58619
34620,161,21,Z,16380
34621,1,28,J,2146
34622,434,78,Y,45568
34623,742,68,W,70470
34624,242,85,U,27795
34625,368,38,I,29638
34626,101,98,J,14726
34627,332,81,X,36344
34628,153,43,U,16660
34629,271,30,V,25886
34630,994,39,K,77475
34631,575,22,L,45372
34632,198,65,I,19199
34633,591,22,H,44136
34634,494,54,X,48224
34635,261,62,P,25840
34636,69,97,Z,14940
34637,565,95,B,43560
34638,440,36,S,39508
34639,358,82,D,29920
34640,679,97,A,50440
34641,231,77,X,27104
34642,147,36,J,13542
34643,976,11,H,71064
34644,969,71,N,81120
34645,171,31,Y,17978
34646,51,10,M,4697
34647,401,61,S,38346
34648,907,94,E,69069
34649,391,99,N,38220
34650,463,64,H,37944
34651,368,59,N,33306
34652,466,38,Y,44856
34653,109,21,Z,11700
34654,809,34,V,72498
34655,754,34,T,66192
34656,565,52,Z,55530
34657,62,18,S,6640
34658,533,81,N,47892
34659,40,61,I,7373
34660,615,94,K,53175
34661,747,10,G,53747
34662,640,57,K,52275
34663,205,54,Z,23310
34664,1000,79,B,71214
34665,691,17,B,46728
34666,313,91,E,27876
34667,508,90,T,50232
34668,421,83,B,33264
34669,915,100,S,84245
34670,710,14,H,52128
34671,115,53,H,12096
34672,645,19,E,45816
34673,502,100,Q,48762
34674,295,53,O,27492
34675,55,28,S,6889
34676,167,62,W,19923
34677,109,54,O,12877
34678,252,73,B,21450
34679,893,42,A,60775
34680,353,32,Q,31185
34681,522,74,D,40528
34682,130,10,K,10500
34683,860,15,Y,77875
34684,625,20,A,41925
34685,117,73,I,13870
34686,701,90,S,65653
34687,322,94,L,31616
34688,957,18,F,68250
34689,923,17,R,77080
34690,776,32,X,71104
34691,725,59,N,61152
34692,73,58,W,11397
34693,220,18,F,16660
34694,493,10,G,35713
34695,40,39,X,6952
34696,537,94,L,47956
34697,443,25,P,37440
34698,985,32,V,87462
34699,276,45,I,23433
34700,758,17,A,50375
34701,366,72,P,35040
34702,79,69,B,9768
34703,459,41,W,43500
34704,118,21,K,10425
34705,466,11,V,41022
34706,372,99,Q,38151
34707,729,48,I,56721
34708,974,38,I,73876
34709,398,84,F,33740
34710,886,97,R,80606
34711,881,63,G,67024
34712,121,55,N,13728
34713,301,66,C,24589
34714,975,27,Z,90180
34715,90,19,I,7957
34716,572,68,S,53120
34717,281,53,L,25384
34718,673,29,U,59670
34719,830,74,A,58760
34720,21,91,O,8848
34721,434,18,Y,40228
34722,832,44,J,64824
34723,282,17,M,23023
34724,189,93,O,22278
34725,630,47,F,47390
34726,821,92,B,60258
34727,780,20,F,56000
34728,240,28,F,18760
34729,684,60,C,49848
34730,599,47,Y,57494
34731,695,26,T,60564
34732,177,45,N,17316
34733,158,60,U,18530
34734,876,20,B,59136
34735,860,58,R,75276
34736,190,35,H,16200
34737,644,67,T,59724
34738,90,91,K,13575
34739,18,23,U,3485
34740,898,10,E,62652
34741,832,21,Z,76770
34742,225,13,A,15470
34743,798,54,R,69864
34744,845,27,M,67144
34745,780,53,P,66640
34746,861,96,L,72732
34747,617,91,O,55932
34748,463,27,M,37730
34749,671,18,T,57876
34750,826,10,V,71896
34751,615,98,X,62744
34752,969,32,X,88088
34753,920,47,Q,78327
34754,963,97,V,91160
34755,747,51,U,67830
34756,458,60,M,39886
34757,926,98,G,72704
34758,944,20,E,66516
34759,603,21,I,45552
34760,649,38,U,58395
34761,488,10,K,37350
34762,607,96,D,47804
34763,944,74,E,70242
34764,308,73,M,29337
34765,73,52,F,8750
34766,375,66,I,32193
34767,570,49,H,44568
34768,551,97,C,43416
34769,575,15,T,49560
34770,898,79,C,65459
34771,230,93,D,21964
34772,736,79,H,58680
34773,319,33,V,30272
34774,552,80,L,48032
34775,83,39,G,8662
34776,699,61,B,50160
34777,73,71,X,12672
34778,384,97,Z,43290
34779,109,30,X,12232
34780,791,89,P,70400
34781,788,87,V,75250
34782,961,99,Z,95400
34783,492,31,N,40794
34784,530,40,O,45030
34785,787,62,E,58581
34786,381,49,Q,34830
34787,804,70,E,60306
34788,775,86,W,74907
34789,63,35,H,7056
34790,391,89,V,41280
34791,390,77,T,39228
34792,59,80,C,9313
34793,650,75,A,47125
34794,819,86,H,65160
34795,647,82,D,49572
34796,229,94,T,27132
34797,917,82,Z,89910
34798,71,57,Q,10368
34799,739,46,H,56520
34800,826,32,U,72930
34801,933,51,A,63960
34802,397,20,R,34194
34803,823,97,A,59800
34804,142,83,L,17100
34805,768,100,U,73780
34806,346,39,K,28875
34807,174,71,W,21315
34808,326,15,N,26598
34809,585,42,S,52041
34810,395,95,F,34300
34811,238,49,Z,25830
34812,940,85,H,73800
34813,538,16,Q,44874
34814,318,25,B,22638
34815,121,100,G,15691
34816,928,80,Z,90720
34817,253,68,Z,28890
34818,487,58,A,35425
34819,403,63,W,40542
34820,425,48,M,36421
34821,663,92,V,64930
34822,337,73,E,28290
34823,420,41,K,34575
34824,364,49,I,30149
34825,719,33,I,54896
34826,935,48,J,72742
34827,428,68,Q,40176
34828,682,61,F,52010
34829,670,19,L,52364
34830,811,91,E,62238
34831,360,14,O,29546
34832,381,90,R,38622
34833,885,37,P,73760
34834,920,60,A,63700
34835,327,100,X,37576
34836,112,15,H,9144
34837,834,97,Q,75411
34838,915,78,A,64545
34839,213,89,P,24160
34840,912,24,U,79560
34841,298,10,A,20020
34842,163,77,R,19680
34843,650,81,D,49708
34844,563,10,Q,46413
34845,559,56,J,45510
34846,155,42,P,15760
34847,96,66,A,10530
34848,527,90,G,43807
34849,700,86,U,66810
34850,266,16,X,24816
34851,338,100,T,36792
34852,881,41,E,63618
34853,232,27,V,22274
34854,589,12,L,45676
34855,112,77,Y,16821
34856,737,16,Q,60993
34857,114,92,C,13802
34858,252,78,Q,26730
34859,720,78,X,70224
34860,85,84,E,11661
34861,793,80,V,75078
34862,854,45,V,77314
34863,503,100,O,47637
34864,557,94,Y,57939
34865,898,86,Z,88560
34866,518,38,O,43924
34867,780,37,N,63726
34868,4,19,U,1955
34869,23,68,G,6461
34870,655,31,T,57624
34871,674,99,X,68024
34872,132,97,O,18091
34873,818,18,G,59356
34874,31,25,L,4256
34875,205,99,J,22496
34876,438,24,Y,41118
34877,775,27,T,67368
34878,412,30,A,28730
34879,536,64,G,42600
34880,942,52,V,85484
34881,155,30,C,12395
34882,632,54,Y,61054
34883,97,20,E,8073
34884,701,14,S,59345
34885,858,19,D,59636
34886,965,98,N,82914
34887,945,52,K,74775
34888,472,89,S,46563
34889,435,19,O,35866
34890,855,70,F,64750
34891,640,29,G,47499
34892,198,66,Y,23496
34893,167,61,B,15048
34894,727,20,W,64989
34895,394,78,H,33984
34896,341,94,C,29145
34897,133,76,Y,18601
34898,779,62,I,61393
34899,107,52,M,12243
34900,246,77,A,20995
34901,996,48,Y,92916
34902,679,99,R,63796
34903,121,33,N,12012
34904,187,43,V,19780
34905,626,80,E,48714
34906,125,25,R,12300
34907,122,72,Z,17460
34908,169,91,T,21840
34909,186,89,W,23925
34910,73,54,E,8763
34911,875,32,A,58955
34912,622,84,A,45890
34913,963,91,P,84320
34914,324,65,T,32676
34915,106,41,D,9996
34916,556,33,C,39463
34917,410,99,G,36139
34918,796,100,U,76160
34919,52,96,F,10360
34920,11,92,R,8446
34921,656,17,O,53167
34922,107,64,L,12996
34923,437,84,H,37512
34924,281,91,E,25668
34925,256,63,J,23606
34926,800,36,I,61028
34927,133,10,B,9438
34928,793,56,U,72165
34929,883,96,Q,79299
34930,160,78,M,18326
34931,194,55,J,18426
34932,374,61,A,28275
34933,465,69,Y,47526
34934,148,10,K,11850
34935,252,87,E,23391
34936,407,92,Q,40419
34937,224,79,G,21513
34938,490,41,F,37170
34939,694,87,H,56232
34940,546,57,U,51255
34941,874,68,B,62172
34942,565,64,H,45288
34943,347,70,E,28773
34944,237,13,Z,22500
34945,955,74,G,73059
34946,768,66,J,61716
34947,87,91,I,12994
34948,607,53,I,48180
34949,459,82,M,41657
34950,984,68,V,90472
34951,529,27,Y,49484
34952,865,84,I,69277
34953,1000,69,V,91934
34954,900,12,J,67488
34955,691,59,E,51750
34956,909,81,Y,88110
34957,17,99,J,8584
34958,458,22,U,40800
34959,984,54,H,74736
34960,844,40,U,75140
34961,255,26,V,24166
34962,319,93,U,35020
34963,982,40,G,72562
34964,23,46,Q,5589
34965,698,57,T,63420
34966,250,40,N,22620
34967,806,82,Q,71928
34968,323,100,G,30033
34969,960,10,F,67900
34970,497,70,Y,50463
34971,633,20,N,50934
34972,378,19,H,28584
34973,874,85,E,66171
34974,116,69,C,12395
34975,662,35,V,59942
34976,700,90,B,52140
34977,533,27,S,46480
34978,158,28,C,12462
34979,988,63,C,70417
34980,160,83,Y,21627
34981,421,88,V,43774
34982,597,67,T,55776
34983,699,64,A,49595
34984,399,45,V,38184
34985,386,26,M,31724
34986,895,93,O,78052
34987,286,91,O,29783
34988,300,55,E,24495
34989,824,95,V,79034
34990,882,10,X,78496
34991,228,34,Q,21222
34992,686,80,W,66642
34993,30,59,A,5785
34994,662,99,P,60880
34995,547,91,J,47212
34996,962,68,P,82400
34997,355,69,P,33920
34998,535,46,Q,47061
34999,746,24,T,64680
35000,813,53,K,64950
35001,417,78,G,35145
35002,64,53,Q,9477
35003,889,65,Y,84906
35004,222,23,I,17885
35005,787,89,F,61320
35006,355,96,S,37433
35007,479,22,X,44088
35008,551,60,Z,54990
35009,847,76,E,63687
35010,248,51,F,20930
35011,65,52,C,7839
35012,761,52,L,61788
35013,267,93,V,30960
35014,88,48,F,9520
35015,533,94,U,53295
35016,707,28,M,56595
35017,800,81,C,59027
35018,419,92,A,33215
35019,520,51,K,42825
35020,404,10,B,27324
35021,277,55,G,23572
35022,725,28,C,50451
35023,349,63,T,34608
35024,544,44,J,43512
35025,995,86,Z,97290
35026,809,56,Q,70065
35027,224,57,R,23042
35028,431,26,F,31990
35029,675,58,M,56441
35030,46,74,R,9840
35031,660,34,Y,61766
35032,786,52,W,72906
35033,847,84,W,80997
35034,725,26,Q,60831
35035,768,25,X,69784
35036,512,82,V,51084
35037,235,22,V,22102
35038,878,78,V,82216
35039,193,69,N,20436
35040,491,55,H,39312
35041,207,37,B,16104
35042,135,21,W,13572
35043,493,67,M,43120
35044,72,13,N,6630
35045,371,100,K,35325
35046,682,98,G,55380
35047,977,50,Y,91403
35048,528,46,Y,51086
35049,282,94,U,31960
35050,359,31,K,29250
35051,890,43,O,73707
35052,579,48,M,48279
35053,107,85,B,12672
35054,385,85,K,35250
35055,393,35,D,29104
35056,645,28,D,45764
35057,74,31,Y,9345
35058,122,43,H,11880
35059,993,98,C,73097
35060,936,66,X,88176
35061,497,56,O,43687
35062,657,76,Y,65237
35063,697,64,C,50987
35064,910,33,F,66010
35065,91,12,U,8755
35066,127,89,H,15552
35067,309,37,F,24220
35068,110,21,W,11397
35069,161,59,F,15400
35070,198,25,K,16725
35071,758,88,R,69372
35072,970,85,C,70685
35073,1000,84,U,92140
35074,845,35,D,59840
35075,58,83,W,12267
35076,183,86,I,19637
35077,830,28,Y,76362
35078,374,63,E,30153
35079,989,14,C,67201
35080,774,91,J,64010
35081,911,28,J,69486
35082,210,56,U,22610
35083,670,58,B,48048
35084,37,44,L,6156
35085,380,46,U,36210
35086,714,36,M,57750
35087,331,10,Z,30690
35088,947,67,X,89232
35089,741,39,P,62400
35090,375,76,F,31570
35091,984,77,Y,94429
35092,287,33,Q,25920
35093,151,20,M,13167
35094,610,55,S,55195
35095,806,19,Y,73425
35096,39,52,V,7826
35097,371,55,V,36636
35098,360,99,A,29835
35099,138,32,I,12410
35100,223,28,Z,22590
35101,994,59,K,78975
35102,781,89,H,62640
35103,816,60,P,70080
35104,208,75,G,20093
35105,218,66,E,19596
35106,250,47,N,23166
35107,543,14,B,36762
35108,791,12,U,68255
35109,132,10,V,12212
35110,36,46,Q,6642
35111,119,69,K,14100
35112,20,89,R,8938
35113,310,42,S,29216
35114,113,21,L,10184
35115,793,75,R,71176
35116,139,89,W,19836
35117,278,12,W,25230
35118,253,59,O,24648
35119,862,43,T,76020
35120,70,78,X,13024
35121,987,50,O,81923
35122,921,19,J,69560
35123,200,27,F,15890
35124,882,22,Q,73224
35125,558,22,L,44080
35126,947,27,T,81816
35127,697,97,C,53198
35128,93,89,Y,16198
35129,476,64,A,35100
35130,530,72,I,43946
35131,238,54,L,22192
35132,924,58,G,69722
35133,283,21,N,23712
35134,168,99,Q,21627
35135,664,80,A,48360
35136,558,79,U,54145
35137,968,82,F,73500
35138,279,40,O,25201
35139,953,25,J,72372
35140,354,76,U,36550
35141,138,88,L,17176
35142,762,39,W,69687
35143,515,94,X,53592
35144,166,78,X,21472
35145,617,67,B,45144
35146,826,99,L,70300
35147,715,78,D,53924
35148,647,23,F,46900
35149,187,31,J,16132
35150,550,24,Z,51660
35151,303,95,E,27462
35152,687,66,T,63252
35153,419,69,C,32696
35154,525,40,M,43505
35155,506,69,A,37375
35156,297,76,L,28348
35157,975,20,S,82585
35158,426,62,C,32696
35159,390,22,J,30488
35160,389,25,Y,36846
35161,930,49,K,73425
35162,988,71,R,86838
35163,41,22,F,4410
35164,22,36,L,4408
35165,942,12,J,70596
35166,895,46,U,79985
35167,627,84,L,54036
35168,892,55,I,69131
35169,342,58,Z,36000
35170,78,66,H,10368
35171,41,96,W,11919
35172,536,26,X,49456
35173,816,13,Z,74610
35174,608,67,U,57375
35175,308,76,V,33024
35176,129,90,A,14235
35177,315,81,A,25740
35178,926,37,P,77040
35179,425,16,X,38808
35180,460,85,F,38150
35181,732,69,Q,64881
35182,219,59,Z,25020
35183,672,71,C,49781
35184,730,63,J,58682
35185,244,40,B,18744
35186,176,76,D,17136
35187,148,95,O,19197
35188,725,65,H,56880
35189,290,90,X,33440
35190,215,40,E,17595
35191,630,21,C,43617
35192,157,62,G,15549
35193,949,57,E,69414
35194,971,73,G,74124
35195,668,86,X,66352
35196,389,84,W,41151
35197,220,88,C,20636
35198,725,47,J,57128
35199,381,67,G,31808
35200,33,38,Z,6390
35201,542,32,N,44772
35202,218,91,O,24411
35203,507,64,T,47964
35204,423,64,F,34090
35205,330,46,V,32336
35206,965,74,W,90393
35207,907,69,Q,79056
35208,847,11,B,56628
35209,641,38,Q,54999
35210,123,50,C,11591
35211,893,11,Y,80456
35212,251,46,Y,26433
35213,493,10,S,41749
35214,660,15,V,58050
35215,301,16,J,23458
35216,94,75,T,14196
35217,970,34,V,86344
35218,622,25,I,47231
35219,386,57,E,30567
35220,70,83,B,10098
35221,295,41,O,26544
35222,23,36,O,4661
35223,32,12,D,2992
35224,731,17,T,62832
35225,382,86,L,35568
35226,22,68,J,6660
35227,284,51,S,27805
35228,797,24,K,61575
35229,720,73,B,52338
35230,452,49,E,34569
35231,645,66,V,61146
35232,715,35,L,57000
35233,396,95,U,41735
35234,130,53,K,13725
35235,491,43,C,35778
35236,598,36,J,46916
35237,632,66,K,52350
35238,274,18,F,20440
35239,167,39,C,13802
35240,769,23,M,60984
35241,516,26,G,38482
35242,251,96,H,24984
35243,805,90,L,68020
35244,558,21,P,46320
35245,614,18,W,54984
35246,66,61,Y,11303
35247,873,31,T,75936
35248,655,28,A,44395
35249,73,71,O,11376
35250,189,19,Z,18720
35251,707,92,D,54332
35252,509,64,X,50424
35253,747,77,E,56856
35254,562,45,T,50988
35255,604,17,S,51543
35256,943,80,Q,82863
35257,761,59,W,71340
35258,570,59,P,50320
35259,47,74,V,10406
35260,358,32,J,28860
35261,737,94,F,58170
35262,757,10,S,63661
35263,292,73,G,25915
35264,932,44,P,78080
35265,823,78,T,75684
35266,624,53,I,49421
35267,928,93,D,69428
35268,644,77,D,49028
35269,385,16,A,26065
35270,567,55,Q,50382
35271,285,88,U,31705
35272,892,100,N,77376
35273,958,27,P,78800
35274,303,72,Q,30375
35275,577,82,H,47448
35276,511,66,P,46160
35277,706,65,J,57054
35278,356,40,J,29304
35279,100,12,I,8176
35280,921,37,Z,86220
35281,516,47,E,38847
35282,949,66,J,75110
35283,49,40,J,6586
35284,539,93,F,44240
35285,316,64,X,33440
35286,886,22,K,68100
35287,644,50,N,54132
35288,409,54,Y,41207
35289,679,61,B,48840
35290,991,28,G,72349
35291,840,82,P,73760
35292,338,71,L,31084
35293,318,73,F,27370
35294,742,24,X,67408
35295,81,16,O,7663
35296,258,47,Y,27145
35297,632,48,A,44200
35298,609,62,J,49654
35299,306,42,A,22620
35300,581,42,X,54824
35301,777,39,Z,73440
35302,403,67,O,37130
35303,310,22,Y,29548
35304,716,65,I,57013
35305,521,55,C,38592
35306,664,67,C,48977
35307,314,73,Q,31347
35308,97,46,S,11869
35309,850,57,I,66211
35310,454,44,G,35358
35311,295,65,L,27360
35312,750,64,Z,73260
35313,873,69,J,69708
35314,268,49,C,21239
35315,255,77,W,28884
35316,240,74,W,27318
35317,273,75,W,30276
35318,403,85,L,37088
35319,405,22,Q,34587
35320,701,98,A,51935
35321,321,75,K,29700
35322,668,32,M,53900
35323,138,36,O,13746
35324,107,31,H,9936
35325,945,88,N,80574
35326,202,45,V,21242
35327,321,49,I,27010
35328,345,68,Y,36757
35329,544,16,H,40320
35330,181,75,C,17152
35331,515,18,G,37843
35332,482,25,X,44616
35333,507,98,D,41140
35334,939,99,E,71622
35335,166,96,T,22008
35336,964,59,H,73656
35337,545,48,B,39138
35338,46,88,E,9246
35339,153,22,Y,15575
35340,394,22,S,34528
35341,386,79,K,34875
35342,320,50,A,24050
35343,553,74,Y,55803
35344,286,31,J,23458
35345,503,86,C,39463
35346,210,52,E,18078
35347,791,51,A,54730
35348,636,33,Z,60210
35349,977,23,K,75000
35350,909,44,O,75287
35351,777,55,G,59072
35352,136,75,P,16880
35353,475,29,H,36288
35354,971,86,N,82446
35355,994,19,E,69897
35356,221,73,S,24402
35357,6,26,G,2272
35358,165,95,W,22620
35359,955,15,S,80510
35360,165,85,Q,20250
35361,438,80,M,39886
35362,775,20,F,55650
35363,855,12,O,68493
35364,728,11,W,64293
35365,218,99,W,27579
35366,886,97,E,67827
35367,915,75,G,70290
35368,410,30,I,32120
35369,490,12,F,35140
35370,1000,69,E,73761
35371,650,69,Q,58239
35372,994,11,D,68340
35373,598,96,B,45804
35374,146,54,L,15200
35375,929,20,R,77818
35376,139,86,N,17550
35377,519,17,G,38056
35378,594,94,C,46096
35379,107,67,U,14790
35380,147,26,Z,15570
35381,428,59,D,33116
35382,221,38,O,20461
35383,508,20,P,42240
35384,902,24,T,77784
35385,97,70,I,12191
35386,269,64,P,26640
35387,781,34,F,57050
35388,675,75,M,57750
35389,88,86,E,12006
35390,773,51,F,57680
35391,800,65,H,62280
35392,581,20,D,40868
35393,458,81,M,41503
35394,502,60,Z,50580
35395,38,86,T,10416
35396,385,28,H,29736
35397,330,11,W,29667
35398,399,53,J,33448
35399,28,64,W,8004
35400,855,41,D,60928
35401,392,14,R,33292
35402,29,25,A,3510
35403,139,44,G,12993
35404,345,12,V,30702
35405,657,83,Z,66600
35406,821,74,N,69810
35407,613,58,X,59048
35408,917,26,O,74497
35409,218,71,F,20230
35410,296,62,B,23628
35411,749,18,A,49855
35412,602,40,I,46866
35413,720,74,A,51610
35414,127,22,I,10877
35415,708,58,G,54386
35416,85,73,C,10586
35417,962,47,I,73657
35418,961,100,H,76392
35419,230,86,E,21804
35420,516,34,R,45100
35421,214,15,K,17175
35422,601,28,T,52836
35423,994,20,Y,90246
35424,960,74,X,90992
35425,563,16,Z,52110
35426,523,73,F,41720
35427,103,53,X,13728
35428,62,89,U,12835
35429,347,19,Y,32574
35430,816,25,H,60552
35431,73,79,Q,12312
35432,352,29,S,31623
35433,187,88,F,19250
35434,282,69,R,28782
35435,464,77,U,45985
35436,36,39,U,6375
35437,772,86,H,61776
35438,106,38,Y,12816
35439,618,96,X,62832
35440,376,16,G,27832
35441,716,40,W,65772
35442,631,95,Y,64614
35443,342,50,H,28224
35444,889,71,O,75840
35445,822,59,B,58146
35446,739,34,D,52564
35447,530,45,Z,51750
35448,995,45,C,69680
35449,228,68,T,24864
35450,288,31,C,21373
35451,917,39,F,66920
35452,708,18,F,50820
35453,303,27,N,25740
35454,251,41,R,23944
35455,709,26,N,57330
35456,59,38,D,6596
35457,803,10,N,63414
35458,269,86,C,23785
35459,900,41,Q,76221
35460,110,68,K,13350
35461,193,58,Y,22339
35462,836,56,A,57980
35463,724,91,L,61940
35464,941,38,E,67551
35465,634,24,F,46060
35466,659,44,V,60458
35467,191,53,S,20252
35468,486,92,A,37570
35469,501,68,U,48365
35470,77,20,Z,8730
35471,626,90,U,60860
35472,896,64,T,80640
35473,823,10,U,70805
35474,688,70,G,53818
35475,220,48,D,18224
35476,349,20,J,27306
35477,133,45,C,11926
35478,623,50,F,47110
35479,623,28,V,55986
35480,618,82,L,53200
35481,383,87,F,32900
35482,202,59,B,17226
35483,285,56,D,23188
35484,881,86,J,71558
35485,995,42,Q,83997
35486,921,67,T,82992
35487,823,99,J,68228
35488,457,61,O,40922
35489,11,55,F,4620
35490,989,100,D,74052
35491,607,71,K,50850
35492,86,55,W,12267
35493,289,76,P,29200
35494,690,64,P,60320
35495,410,47,T,38388
35496,107,85,M,14784
35497,167,51,J,16132
35498,544,83,C,42009
35499,239,30,P,21520
35500,181,58,K,17925
35501,318,85,K,30225
35502,307,28,P,26800
35503,2,94,O,7584
35504,572,71,W,55941
35505,591,84,J,49950
35506,178,74,A,16380
35507,155,24,V,15394
35508,735,11,H,53712
35509,937,81,F,71260
35510,166,61,A,14755
35511,878,77,F,66850
35512,935,79,J,75036
35513,315,88,U,34255
35514,429,86,F,36050
35515,414,97,Y,45479
35516,460,11,I,34383
35517,272,79,K,26325
35518,377,92,C,31423
35519,398,58,S,37848
35520,961,61,C,68474
35521,691,35,F,50820
35522,956,69,B,67650
35523,27,19,K,3450
35524,380,73,R,37146
35525,964,83,P,83760
35526,272,17,O,22831
35527,990,48,X,91344
35528,638,43,G,48351
35529,694,52,R,61172
35530,501,52,Z,49770
35531,666,79,Y,66305
35532,381,17,M,30646
35533,73,90,Z,14670
35534,12,12,Y,2136
35535,509,25,D,36312
35536,363,68,M,33187
35537,389,94,P,38640
35538,80,68,V,12728
35539,232,94,B,21516
35540,869,42,L,69236
35541,325,44,R,30258
35542,977,22,O,78921
35543,783,53,U,71060
35544,878,76,J,70596
35545,47,41,Y,7832
35546,403,61,R,38048
35547,142,93,I,17155
35548,662,48,W,61770
35549,882,86,E,66792
35550,683,71,Z,67860
35551,653,30,R,56006
35552,437,59,O,39184
35553,346,55,G,28471
35554,641,47,K,51600
35555,718,13,B,48246
35556,283,33,T,26544
35557,712,80,R,64944
35558,572,68,Z,57600
35559,863,74,H,67464
35560,404,50,Z,40860
35561,995,100,E,75555
35562,825,15,W,73080
35563,120,93,N,16614
35564,200,37,S,19671
35565,97,65,V,13932
35566,893,76,T,81396
35567,101,12,K,8475
35568,567,50,I,45041
35569,873,58,A,60515
35570,802,64,W,75342
35571,518,91,P,48720
35572,341,70,W,35757
35573,234,92,I,23798
35574,663,85,K,56100
35575,840,32,H,62784
35576,746,76,K,61650
35577,3,81,Q,6804
35578,770,90,X,75680
35579,494,42,Z,48240
35580,3,16,P,1520
35581,268,54,W,28014
35582,497,21,A,33670
35583,816,22,L,63688
35584,995,74,A,69485
35585,254,46,P,24000
35586,561,52,V,52718
35587,357,75,F,30240
35588,290,79,F,25830
35589,941,39,F,68600
35590,187,69,G,18176
35591,520,54,L,43624
35592,33,31,K,4800
35593,615,19,P,50720
